record_id,clause_number,family,split,start_position,valid_tokens,padded_tokens,is_padded
FAR52_0328,52.227-20,227,train,5504,256,0,False
FAR52_0328,52.227-20,227,train,5760,256,0,False
FAR52_0328,52.227-20,227,train,5888,256,0,False
FAR52_0328,52.227-20,227,train,6016,256,0,False
FAR52_0328,52.227-20,227,train,6272,256,0,False
FAR52_0328,52.227-20,227,train,6400,256,0,False
FAR52_0328,52.227-20,227,train,6528,256,0,False
FAR52_0328,52.227-20,227,train,6784,256,0,False
FAR52_0328,52.227-20,227,train,6912,256,0,False
FAR52_0328,52.227-20,227,train,7040,256,0,False
FAR52_0328,52.227-20,227,train,7296,256,0,False
FAR52_0328,52.227-20,227,train,7424,256,0,False
FAR52_0328,52.227-20,227,train,7680,256,0,False
FAR52_0328,52.227-20,227,train,7808,256,0,False
FAR52_0328,52.227-20,227,train,7936,256,0,False
FAR52_0328,52.227-20,227,train,8192,256,0,False
FAR52_0328,52.227-20,227,train,8320,256,0,False
FAR52_0328,52.227-20,227,train,8448,256,0,False
FAR52_0328,52.227-20,227,train,8704,256,0,False
FAR52_0328,52.227-20,227,train,8832,256,0,False
FAR52_0328,52.227-20,227,train,8960,256,0,False
FAR52_0328,52.227-20,227,train,9216,256,0,False
FAR52_0328,52.227-20,227,train,9344,256,0,False
FAR52_0328,52.227-20,227,train,9600,256,0,False
FAR52_0328,52.227-20,227,train,9728,256,0,False
FAR52_0328,52.227-20,227,train,9856,256,0,False
FAR52_0328,52.227-20,227,train,10112,256,0,False
FAR52_0328,52.227-20,227,train,10240,256,0,False
FAR52_0328,52.227-20,227,train,10368,256,0,False
FAR52_0328,52.227-20,227,train,10624,256,0,False
FAR52_0328,52.227-20,227,train,10680,256,0,False
FAR52_0328,52.227-20,227,train,10880,56,200,True
FAR52_0329,52.227-21,227,train,0,256,0,False
FAR52_0329,52.227-21,227,train,128,256,0,False
FAR52_0329,52.227-21,227,train,256,256,0,False
FAR52_0329,52.227-21,227,train,384,256,0,False
FAR52_0329,52.227-21,227,train,512,256,0,False
FAR52_0329,52.227-21,227,train,640,256,0,False
FAR52_0329,52.227-21,227,train,768,256,0,False
FAR52_0329,52.227-21,227,train,896,256,0,False
FAR52_0329,52.227-21,227,train,1024,256,0,False
FAR52_0329,52.227-21,227,train,1152,256,0,False
FAR52_0329,52.227-21,227,train,1280,256,0,False
FAR52_0329,52.227-21,227,train,1408,256,0,False
FAR52_0329,52.227-21,227,train,1536,256,0,False
FAR52_0329,52.227-21,227,train,1664,256,0,False
FAR52_0329,52.227-21,227,train,1792,256,0,False
FAR52_0329,52.227-21,227,train,1920,256,0,False
FAR52_0329,52.227-21,227,train,2048,256,0,False
FAR52_0329,52.227-21,227,train,2176,256,0,False
FAR52_0329,52.227-21,227,train,2304,256,0,False
FAR52_0329,52.227-21,227,train,2432,256,0,False
FAR52_0329,52.227-21,227,train,2560,256,0,False
FAR52_0329,52.227-21,227,train,2688,256,0,False
FAR52_0329,52.227-21,227,train,2816,256,0,False
FAR52_0329,52.227-21,227,train,2944,256,0,False
FAR52_0329,52.227-21,227,train,3072,256,0,False
FAR52_0329,52.227-21,227,train,3183,256,0,False
FAR52_0329,52.227-21,227,train,3200,239,17,True
FAR52_0329,52.227-21,227,train,3328,111,145,True
FAR52_0330,52.227-22,227,train,0,256,0,False
FAR52_0330,52.227-22,227,train,128,256,0,False
FAR52_0330,52.227-22,227,train,256,256,0,False
FAR52_0330,52.227-22,227,train,384,256,0,False
FAR52_0330,52.227-22,227,train,455,256,0,False
FAR52_0330,52.227-22,227,train,512,199,57,True
FAR52_0330,52.227-22,227,train,640,71,185,True
FAR52_0331,52.227-23,227,train,0,256,0,False
FAR52_0331,52.227-23,227,train,128,256,0,False
FAR52_0331,52.227-23,227,train,256,256,0,False
FAR52_0331,52.227-23,227,train,316,256,0,False
FAR52_0331,52.227-23,227,train,384,188,68,True
FAR52_0331,52.227-23,227,train,512,60,196,True
FAR52_0332,52.228-1,228,train,0,256,0,False
FAR52_0332,52.228-1,228,train,128,256,0,False
FAR52_0332,52.228-1,228,train,256,256,0,False
FAR52_0332,52.228-1,228,train,384,256,0,False
FAR52_0332,52.228-1,228,train,512,256,0,False
FAR52_0332,52.228-1,228,train,640,256,0,False
FAR52_0332,52.228-1,228,train,768,256,0,False
FAR52_0332,52.228-1,228,train,896,256,0,False
FAR52_0332,52.228-1,228,train,1024,256,0,False
FAR52_0332,52.228-1,228,train,1152,256,0,False
FAR52_0332,52.228-1,228,train,1280,256,0,False
FAR52_0332,52.228-1,228,train,1355,256,0,False
FAR52_0332,52.228-1,228,train,1408,203,53,True
FAR52_0332,52.228-1,228,train,1536,75,181,True
FAR52_0333,52.228-2,228,train,0,256,0,False
FAR52_0333,52.228-2,228,train,128,256,0,False
FAR52_0333,52.228-2,228,train,256,256,0,False
FAR52_0333,52.228-2,228,train,384,256,0,False
FAR52_0333,52.228-2,228,train,512,256,0,False
FAR52_0333,52.228-2,228,train,640,256,0,False
FAR52_0333,52.228-2,228,train,768,256,0,False
FAR52_0333,52.228-2,228,train,792,256,0,False
FAR52_0333,52.228-2,228,train,896,152,104,True
FAR52_0333,52.228-2,228,train,1024,24,232,True
FAR52_0334,52.228-3,228,train,0,256,0,False
FAR52_0334,52.228-3,228,train,128,256,0,False
FAR52_0334,52.228-3,228,train,256,256,0,False
FAR52_0334,52.228-3,228,train,384,256,0,False
FAR52_0334,52.228-3,228,train,512,256,0,False
FAR52_0334,52.228-3,228,train,640,256,0,False
FAR52_0334,52.228-3,228,train,768,256,0,False
FAR52_0334,52.228-3,228,train,896,256,0,False
FAR52_0334,52.228-3,228,train,1024,256,0,False
FAR52_0334,52.228-3,228,train,1152,256,0,False
FAR52_0334,52.228-3,228,train,1280,256,0,False
FAR52_0334,52.228-3,228,train,1408,256,0,False
FAR52_0334,52.228-3,228,train,1536,256,0,False
FAR52_0334,52.228-3,228,train,1664,256,0,False
FAR52_0334,52.228-3,228,train,1792,256,0,False
FAR52_0334,52.228-3,228,train,1920,256,0,False
FAR52_0334,52.228-3,228,train,2048,256,0,False
FAR52_0334,52.228-3,228,train,2176,256,0,False
FAR52_0334,52.228-3,228,train,2304,256,0,False
FAR52_0334,52.228-3,228,train,2432,256,0,False
FAR52_0334,52.228-3,228,train,2498,256,0,False
FAR52_0334,52.228-3,228,train,2560,194,62,True
FAR52_0334,52.228-3,228,train,2688,66,190,True
FAR52_0335,52.228-4,228,test,0,256,0,False
FAR52_0335,52.228-4,228,test,128,256,0,False
FAR52_0335,52.228-4,228,test,256,256,0,False
FAR52_0335,52.228-4,228,test,384,256,0,False
FAR52_0335,52.228-4,228,test,512,256,0,False
FAR52_0335,52.228-4,228,test,640,256,0,False
FAR52_0335,52.228-4,228,test,768,256,0,False
FAR52_0335,52.228-4,228,test,896,256,0,False
FAR52_0335,52.228-4,228,test,1024,256,0,False
FAR52_0335,52.228-4,228,test,1152,256,0,False
FAR52_0335,52.228-4,228,test,1280,256,0,False
FAR52_0335,52.228-4,228,test,1408,256,0,False
FAR52_0335,52.228-4,228,test,1536,256,0,False
FAR52_0335,52.228-4,228,test,1664,256,0,False
FAR52_0335,52.228-4,228,test,1792,256,0,False
FAR52_0335,52.228-4,228,test,1920,256,0,False
FAR52_0335,52.228-4,228,test,2048,256,0,False
FAR52_0335,52.228-4,228,test,2176,256,0,False
FAR52_0335,52.228-4,228,test,2304,256,0,False
FAR52_0335,52.228-4,228,test,2306,256,0,False
FAR52_0335,52.228-4,228,test,2432,130,126,True
FAR52_0335,52.228-4,228,test,2560,2,254,True
FAR52_0336,52.228-5,228,train,0,256,0,False
FAR52_0336,52.228-5,228,train,128,256,0,False
FAR52_0336,52.228-5,228,train,256,256,0,False
FAR52_0336,52.228-5,228,train,384,256,0,False
FAR52_0336,52.228-5,228,train,512,256,0,False
FAR52_0336,52.228-5,228,train,640,256,0,False
FAR52_0336,52.228-5,228,train,768,256,0,False
FAR52_0336,52.228-5,228,train,896,256,0,False
FAR52_0336,52.228-5,228,train,1024,256,0,False
FAR52_0336,52.228-5,228,train,1152,256,0,False
FAR52_0336,52.228-5,228,train,1202,256,0,False
FAR52_0336,52.228-5,228,train,1280,178,78,True
FAR52_0336,52.228-5,228,train,1408,50,206,True
FAR52_0337,52.228-7,228,train,0,256,0,False
FAR52_0337,52.228-7,228,train,128,256,0,False
FAR52_0337,52.228-7,228,train,256,256,0,False
FAR52_0337,52.228-7,228,train,384,256,0,False
FAR52_0337,52.228-7,228,train,512,256,0,False
FAR52_0337,52.228-7,228,train,640,256,0,False
FAR52_0337,52.228-7,228,train,768,256,0,False
FAR52_0337,52.228-7,228,train,896,256,0,False
FAR52_0337,52.228-7,228,train,1024,256,0,False
FAR52_0337,52.228-7,228,train,1152,256,0,False
FAR52_0337,52.228-7,228,train,1280,256,0,False
FAR52_0337,52.228-7,228,train,1408,256,0,False
FAR52_0337,52.228-7,228,train,1536,256,0,False
FAR52_0337,52.228-7,228,train,1664,256,0,False
FAR52_0337,52.228-7,228,train,1792,256,0,False
FAR52_0337,52.228-7,228,train,1920,256,0,False
FAR52_0337,52.228-7,228,train,2048,256,0,False
FAR52_0337,52.228-7,228,train,2176,256,0,False
FAR52_0337,52.228-7,228,train,2304,256,0,False
FAR52_0337,52.228-7,228,train,2432,256,0,False
FAR52_0337,52.228-7,228,train,2560,256,0,False
FAR52_0337,52.228-7,228,train,2688,256,0,False
FAR52_0337,52.228-7,228,train,2816,256,0,False
FAR52_0337,52.228-7,228,train,2944,256,0,False
FAR52_0337,52.228-7,228,train,3072,256,0,False
FAR52_0337,52.228-7,228,train,3200,256,0,False
FAR52_0337,52.228-7,228,train,3328,256,0,False
FAR52_0337,52.228-7,228,train,3456,256,0,False
FAR52_0337,52.228-7,228,train,3584,256,0,False
FAR52_0337,52.228-7,228,train,3712,256,0,False
FAR52_0337,52.228-7,228,train,3840,256,0,False
FAR52_0337,52.228-7,228,train,3968,256,0,False
FAR52_0337,52.228-7,228,train,4096,256,0,False
FAR52_0337,52.228-7,228,train,4224,256,0,False
FAR52_0337,52.228-7,228,train,4352,256,0,False
FAR52_0337,52.228-7,228,train,4480,256,0,False
FAR52_0337,52.228-7,228,train,4488,256,0,False
FAR52_0337,52.228-7,228,train,4608,136,120,True
FAR52_0337,52.228-7,228,train,4736,8,248,True
FAR52_0338,52.228-8,228,train,0,256,0,False
FAR52_0338,52.228-8,228,train,128,256,0,False
FAR52_0338,52.228-8,228,train,256,256,0,False
FAR52_0338,52.228-8,228,train,384,256,0,False
FAR52_0338,52.228-8,228,train,512,256,0,False
FAR52_0338,52.228-8,228,train,640,256,0,False
FAR52_0338,52.228-8,228,train,768,256,0,False
FAR52_0338,52.228-8,228,train,896,256,0,False
FAR52_0338,52.228-8,228,train,1024,256,0,False
FAR52_0338,52.228-8,228,train,1152,256,0,False
FAR52_0338,52.228-8,228,train,1280,256,0,False
FAR52_0338,52.228-8,228,train,1408,256,0,False
FAR52_0338,52.228-8,228,train,1536,256,0,False
FAR52_0338,52.228-8,228,train,1664,256,0,False
FAR52_0338,52.228-8,228,train,1792,256,0,False
FAR52_0338,52.228-8,228,train,1818,256,0,False
FAR52_0338,52.228-8,228,train,1920,154,102,True
FAR52_0338,52.228-8,228,train,2048,26,230,True
FAR52_0339,52.228-9,228,train,0,256,0,False
FAR52_0339,52.228-9,228,train,128,256,0,False
FAR52_0339,52.228-9,228,train,256,256,0,False
FAR52_0339,52.228-9,228,train,384,256,0,False
FAR52_0339,52.228-9,228,train,512,256,0,False
FAR52_0339,52.228-9,228,train,640,256,0,False
FAR52_0339,52.228-9,228,train,768,256,0,False
FAR52_0339,52.228-9,228,train,896,256,0,False
FAR52_0339,52.228-9,228,train,1024,256,0,False
FAR52_0339,52.228-9,228,train,1093,256,0,False
FAR52_0339,52.228-9,228,train,1152,197,59,True
FAR52_0339,52.228-9,228,train,1280,69,187,True
FAR52_0340,52.228-10,228,test,0,256,0,False
FAR52_0340,52.228-10,228,test,128,256,0,False
FAR52_0340,52.228-10,228,test,256,256,0,False
FAR52_0340,52.228-10,228,test,384,256,0,False
FAR52_0340,52.228-10,228,test,512,256,0,False
FAR52_0340,52.228-10,228,test,640,256,0,False
FAR52_0340,52.228-10,228,test,741,256,0,False
FAR52_0340,52.228-10,228,test,768,229,27,True
FAR52_0340,52.228-10,228,test,896,101,155,True
FAR52_0341,52.228-11,228,validation,0,256,0,False
FAR52_0341,52.228-11,228,validation,128,256,0,False
FAR52_0341,52.228-11,228,validation,256,256,0,False
FAR52_0341,52.228-11,228,validation,384,256,0,False
FAR52_0341,52.228-11,228,validation,512,256,0,False
FAR52_0341,52.228-11,228,validation,640,256,0,False
FAR52_0341,52.228-11,228,validation,768,256,0,False
FAR52_0341,52.228-11,228,validation,896,256,0,False
FAR52_0341,52.228-11,228,validation,1024,256,0,False
FAR52_0341,52.228-11,228,validation,1152,256,0,False
FAR52_0341,52.228-11,228,validation,1280,256,0,False
FAR52_0341,52.228-11,228,validation,1408,256,0,False
FAR52_0341,52.228-11,228,validation,1536,256,0,False
FAR52_0341,52.228-11,228,validation,1664,256,0,False
FAR52_0341,52.228-11,228,validation,1792,256,0,False
FAR52_0341,52.228-11,228,validation,1920,256,0,False
FAR52_0341,52.228-11,228,validation,2048,256,0,False
FAR52_0341,52.228-11,228,validation,2176,256,0,False
FAR52_0341,52.228-11,228,validation,2304,256,0,False
FAR52_0341,52.228-11,228,validation,2432,256,0,False
FAR52_0341,52.228-11,228,validation,2504,256,0,False
FAR52_0341,52.228-11,228,validation,2560,200,56,True
FAR52_0341,52.228-11,228,validation,2688,72,184,True
FAR52_0342,52.228-12,228,validation,0,256,0,False
FAR52_0342,52.228-12,228,validation,128,256,0,False
FAR52_0342,52.228-12,228,validation,256,256,0,False
FAR52_0342,52.228-12,228,validation,384,256,0,False
FAR52_0342,52.228-12,228,validation,409,256,0,False
FAR52_0342,52.228-12,228,validation,512,153,103,True
FAR52_0342,52.228-12,228,validation,640,25,231,True
FAR52_0343,52.228-13,228,train,0,256,0,False
FAR52_0343,52.228-13,228,train,128,256,0,False
FAR52_0343,52.228-13,228,train,256,256,0,False
FAR52_0343,52.228-13,228,train,384,256,0,False
FAR52_0343,52.228-13,228,train,512,256,0,False
FAR52_0343,52.228-13,228,train,640,256,0,False
FAR52_0343,52.228-13,228,train,768,256,0,False
FAR52_0343,52.228-13,228,train,896,256,0,False
FAR52_0343,52.228-13,228,train,920,256,0,False
FAR52_0343,52.228-13,228,train,1024,152,104,True
FAR52_0343,52.228-13,228,train,1152,24,232,True
FAR52_0344,52.228-14,228,train,0,256,0,False
FAR52_0344,52.228-14,228,train,128,256,0,False
FAR52_0344,52.228-14,228,train,256,256,0,False
FAR52_0344,52.228-14,228,train,384,256,0,False
FAR52_0344,52.228-14,228,train,640,256,0,False
FAR52_0344,52.228-14,228,train,768,256,0,False
FAR52_0344,52.228-14,228,train,896,256,0,False
FAR52_0344,52.228-14,228,train,1024,256,0,False
FAR52_0344,52.228-14,228,train,1280,256,0,False
FAR52_0344,52.228-14,228,train,1408,256,0,False
FAR52_0344,52.228-14,228,train,1536,256,0,False
FAR52_0344,52.228-14,228,train,1664,256,0,False
FAR52_0344,52.228-14,228,train,1920,256,0,False
FAR52_0344,52.228-14,228,train,2048,256,0,False
FAR52_0344,52.228-14,228,train,2176,256,0,False
FAR52_0344,52.228-14,228,train,2304,256,0,False
FAR52_0344,52.228-14,228,train,2560,256,0,False
FAR52_0344,52.228-14,228,train,2688,256,0,False
FAR52_0344,52.228-14,228,train,2816,256,0,False
FAR52_0344,52.228-14,228,train,2944,256,0,False
FAR52_0344,52.228-14,228,train,3200,256,0,False
FAR52_0344,52.228-14,228,train,3328,256,0,False
FAR52_0344,52.228-14,228,train,3456,256,0,False
FAR52_0344,52.228-14,228,train,3584,256,0,False
FAR52_0344,52.228-14,228,train,3840,256,0,False
FAR52_0344,52.228-14,228,train,3968,256,0,False
FAR52_0344,52.228-14,228,train,4096,256,0,False
FAR52_0344,52.228-14,228,train,4224,256,0,False
FAR52_0344,52.228-14,228,train,4480,256,0,False
FAR52_0344,52.228-14,228,train,4608,256,0,False
FAR52_0344,52.228-14,228,train,4736,256,0,False
FAR52_0344,52.228-14,228,train,4864,256,0,False
FAR52_0344,52.228-14,228,train,5120,256,0,False
FAR52_0344,52.228-14,228,train,5248,256,0,False
FAR52_0344,52.228-14,228,train,5376,256,0,False
FAR52_0344,52.228-14,228,train,5504,256,0,False
FAR52_0344,52.228-14,228,train,5760,256,0,False
FAR52_0344,52.228-14,228,train,5888,256,0,False
FAR52_0344,52.228-14,228,train,6016,256,0,False
FAR52_0344,52.228-14,228,train,6144,256,0,False
FAR52_0344,52.228-14,228,train,6400,256,0,False
FAR52_0344,52.228-14,228,train,6528,256,0,False
FAR52_0344,52.228-14,228,train,6656,256,0,False
FAR52_0344,52.228-14,228,train,6784,256,0,False
FAR52_0344,52.228-14,228,train,7040,256,0,False
FAR52_0344,52.228-14,228,train,7168,256,0,False
FAR52_0344,52.228-14,228,train,7296,256,0,False
FAR52_0344,52.228-14,228,train,7424,256,0,False
FAR52_0344,52.228-14,228,train,7680,256,0,False
FAR52_0344,52.228-14,228,train,7808,256,0,False
FAR52_0344,52.228-14,228,train,7936,256,0,False
FAR52_0344,52.228-14,228,train,8064,256,0,False
FAR52_0344,52.228-14,228,train,8320,256,0,False
FAR52_0344,52.228-14,228,train,8448,256,0,False
FAR52_0344,52.228-14,228,train,8576,256,0,False
FAR52_0344,52.228-14,228,train,8704,256,0,False
FAR52_0344,52.228-14,228,train,8960,256,0,False
FAR52_0344,52.228-14,228,train,9088,256,0,False
FAR52_0344,52.228-14,228,train,9216,256,0,False
FAR52_0344,52.228-14,228,train,9344,256,0,False
FAR52_0344,52.228-14,228,train,9600,256,0,False
FAR52_0344,52.228-14,228,train,9728,256,0,False
FAR52_0344,52.228-14,228,train,9838,256,0,False
FAR52_0344,52.228-14,228,train,9984,110,146,True
FAR52_0345,52.228-15,228,train,0,256,0,False
FAR52_0345,52.228-15,228,train,128,256,0,False
FAR52_0345,52.228-15,228,train,256,256,0,False
FAR52_0345,52.228-15,228,train,384,256,0,False
FAR52_0345,52.228-15,228,train,512,256,0,False
FAR52_0345,52.228-15,228,train,640,256,0,False
FAR52_0345,52.228-15,228,train,768,256,0,False
FAR52_0345,52.228-15,228,train,896,256,0,False
FAR52_0345,52.228-15,228,train,1024,256,0,False
FAR52_0345,52.228-15,228,train,1152,256,0,False
FAR52_0345,52.228-15,228,train,1280,256,0,False
FAR52_0345,52.228-15,228,train,1408,256,0,False
FAR52_0345,52.228-15,228,train,1536,256,0,False
FAR52_0345,52.228-15,228,train,1664,256,0,False
FAR52_0345,52.228-15,228,train,1792,256,0,False
FAR52_0345,52.228-15,228,train,1920,256,0,False
FAR52_0345,52.228-15,228,train,2048,256,0,False
FAR52_0345,52.228-15,228,train,2176,256,0,False
FAR52_0345,52.228-15,228,train,2304,256,0,False
FAR52_0345,52.228-15,228,train,2432,256,0,False
FAR52_0345,52.228-15,228,train,2560,256,0,False
FAR52_0345,52.228-15,228,train,2688,256,0,False
FAR52_0345,52.228-15,228,train,2762,256,0,False
FAR52_0345,52.228-15,228,train,2816,202,54,True
FAR52_0345,52.228-15,228,train,2944,74,182,True
FAR52_0346,52.228-16,228,train,0,256,0,False
FAR52_0346,52.228-16,228,train,128,256,0,False
FAR52_0346,52.228-16,228,train,256,256,0,False
FAR52_0346,52.228-16,228,train,384,256,0,False
FAR52_0346,52.228-16,228,train,512,256,0,False
FAR52_0346,52.228-16,228,train,640,256,0,False
FAR52_0346,52.228-16,228,train,768,256,0,False
FAR52_0346,52.228-16,228,train,896,256,0,False
FAR52_0346,52.228-16,228,train,1024,256,0,False
FAR52_0346,52.228-16,228,train,1152,256,0,False
FAR52_0346,52.228-16,228,train,1280,256,0,False
FAR52_0346,52.228-16,228,train,1408,256,0,False
FAR52_0346,52.228-16,228,train,1536,256,0,False
FAR52_0346,52.228-16,228,train,1664,256,0,False
FAR52_0346,52.228-16,228,train,1792,256,0,False
FAR52_0346,52.228-16,228,train,1920,256,0,False
FAR52_0346,52.228-16,228,train,2048,256,0,False
FAR52_0346,52.228-16,228,train,2176,256,0,False
FAR52_0346,52.228-16,228,train,2304,256,0,False
FAR52_0346,52.228-16,228,train,2418,256,0,False
FAR52_0346,52.228-16,228,train,2432,242,14,True
FAR52_0346,52.228-16,228,train,2560,114,142,True
FAR52_0347,52.228-17,228,train,0,256,0,False
FAR52_0347,52.228-17,228,train,128,256,0,False
FAR52_0347,52.228-17,228,train,256,256,0,False
FAR52_0347,52.228-17,228,train,384,256,0,False
FAR52_0347,52.228-17,228,train,512,256,0,False
FAR52_0347,52.228-17,228,train,640,256,0,False
FAR52_0347,52.228-17,228,train,711,256,0,False
FAR52_0347,52.228-17,228,train,768,199,57,True
FAR52_0347,52.228-17,228,train,896,71,185,True
FAR52_0348,52.229-1,229,train,0,256,0,False
FAR52_0348,52.229-1,229,train,128,256,0,False
FAR52_0348,52.229-1,229,train,256,256,0,False
FAR52_0348,52.229-1,229,train,363,256,0,False
FAR52_0348,52.229-1,229,train,384,235,21,True
FAR52_0348,52.229-1,229,train,512,107,149,True
FAR52_0349,52.229-2,229,train,0,256,0,False
FAR52_0349,52.229-2,229,train,128,256,0,False
FAR52_0349,52.229-2,229,train,256,256,0,False
FAR52_0349,52.229-2,229,train,384,256,0,False
FAR52_0349,52.229-2,229,train,512,256,0,False
FAR52_0349,52.229-2,229,train,640,256,0,False
FAR52_0349,52.229-2,229,train,768,256,0,False
FAR52_0349,52.229-2,229,train,896,256,0,False
FAR52_0349,52.229-2,229,train,1024,256,0,False
FAR52_0349,52.229-2,229,train,1152,256,0,False
FAR52_0349,52.229-2,229,train,1280,256,0,False
FAR52_0349,52.229-2,229,train,1408,256,0,False
FAR52_0349,52.229-2,229,train,1536,256,0,False
FAR52_0349,52.229-2,229,train,1664,256,0,False
FAR52_0349,52.229-2,229,train,1792,256,0,False
FAR52_0349,52.229-2,229,train,1920,256,0,False
FAR52_0349,52.229-2,229,train,2048,256,0,False
FAR52_0349,52.229-2,229,train,2176,256,0,False
FAR52_0349,52.229-2,229,train,2304,256,0,False
FAR52_0349,52.229-2,229,train,2432,256,0,False
FAR52_0349,52.229-2,229,train,2560,256,0,False
FAR52_0349,52.229-2,229,train,2688,256,0,False
FAR52_0349,52.229-2,229,train,2816,256,0,False
FAR52_0349,52.229-2,229,train,2944,256,0,False
FAR52_0349,52.229-2,229,train,3072,256,0,False
FAR52_0349,52.229-2,229,train,3200,256,0,False
FAR52_0349,52.229-2,229,train,3328,256,0,False
FAR52_0349,52.229-2,229,train,3456,256,0,False
FAR52_0349,52.229-2,229,train,3584,256,0,False
FAR52_0349,52.229-2,229,train,3665,256,0,False
FAR52_0349,52.229-2,229,train,3712,209,47,True
FAR52_0349,52.229-2,229,train,3840,81,175,True
FAR52_0350,52.229-3,229,train,0,256,0,False
FAR52_0350,52.229-3,229,train,128,256,0,False
FAR52_0350,52.229-3,229,train,256,256,0,False
FAR52_0350,52.229-3,229,train,384,256,0,False
FAR52_0350,52.229-3,229,train,512,256,0,False
FAR52_0350,52.229-3,229,train,640,256,0,False
FAR52_0350,52.229-3,229,train,768,256,0,False
FAR52_0350,52.229-3,229,train,896,256,0,False
FAR52_0350,52.229-3,229,train,1024,256,0,False
FAR52_0350,52.229-3,229,train,1152,256,0,False
FAR52_0350,52.229-3,229,train,1280,256,0,False
FAR52_0350,52.229-3,229,train,1408,256,0,False
FAR52_0350,52.229-3,229,train,1536,256,0,False
FAR52_0350,52.229-3,229,train,1664,256,0,False
FAR52_0350,52.229-3,229,train,1792,256,0,False
FAR52_0350,52.229-3,229,train,1920,256,0,False
FAR52_0350,52.229-3,229,train,2048,256,0,False
FAR52_0350,52.229-3,229,train,2176,256,0,False
FAR52_0350,52.229-3,229,train,2304,256,0,False
FAR52_0350,52.229-3,229,train,2432,256,0,False
FAR52_0350,52.229-3,229,train,2560,256,0,False
FAR52_0350,52.229-3,229,train,2688,256,0,False
FAR52_0350,52.229-3,229,train,2816,256,0,False
FAR52_0350,52.229-3,229,train,2944,256,0,False
FAR52_0350,52.229-3,229,train,3072,256,0,False
FAR52_0350,52.229-3,229,train,3073,256,0,False
FAR52_0350,52.229-3,229,train,3200,129,127,True
FAR52_0350,52.229-3,229,train,3328,1,255,True
FAR52_0351,52.229-4,229,train,0,256,0,False
FAR52_0351,52.229-4,229,train,128,256,0,False
FAR52_0351,52.229-4,229,train,256,256,0,False
FAR52_0351,52.229-4,229,train,384,256,0,False
FAR52_0351,52.229-4,229,train,512,256,0,False
FAR52_0351,52.229-4,229,train,640,256,0,False
FAR52_0351,52.229-4,229,train,768,256,0,False
FAR52_0351,52.229-4,229,train,896,256,0,False
FAR52_0351,52.229-4,229,train,1024,256,0,False
FAR52_0351,52.229-4,229,train,1152,256,0,False
FAR52_0351,52.229-4,229,train,1280,256,0,False
FAR52_0351,52.229-4,229,train,1408,256,0,False
FAR52_0351,52.229-4,229,train,1536,256,0,False
FAR52_0351,52.229-4,229,train,1664,256,0,False
FAR52_0351,52.229-4,229,train,1792,256,0,False
FAR52_0351,52.229-4,229,train,1920,256,0,False
FAR52_0351,52.229-4,229,train,2048,256,0,False
FAR52_0351,52.229-4,229,train,2176,256,0,False
FAR52_0351,52.229-4,229,train,2304,256,0,False
FAR52_0351,52.229-4,229,train,2432,256,0,False
FAR52_0351,52.229-4,229,train,2560,256,0,False
FAR52_0351,52.229-4,229,train,2688,256,0,False
FAR52_0351,52.229-4,229,train,2816,256,0,False
FAR52_0351,52.229-4,229,train,2944,256,0,False
FAR52_0351,52.229-4,229,train,3072,256,0,False
FAR52_0351,52.229-4,229,train,3200,256,0,False
FAR52_0351,52.229-4,229,train,3328,256,0,False
FAR52_0351,52.229-4,229,train,3456,256,0,False
FAR52_0351,52.229-4,229,train,3584,256,0,False
FAR52_0351,52.229-4,229,train,3712,256,0,False
FAR52_0351,52.229-4,229,train,3840,256,0,False
FAR52_0351,52.229-4,229,train,3968,256,0,False
FAR52_0351,52.229-4,229,train,4096,256,0,False
FAR52_0351,52.229-4,229,train,4224,256,0,False
FAR52_0351,52.229-4,229,train,4352,256,0,False
FAR52_0351,52.229-4,229,train,4480,256,0,False
FAR52_0351,52.229-4,229,train,4554,256,0,False
FAR52_0351,52.229-4,229,train,4608,202,54,True
FAR52_0351,52.229-4,229,train,4736,74,182,True
FAR52_0352,52.229-6,229,train,0,256,0,False
FAR52_0352,52.229-6,229,train,128,256,0,False
FAR52_0352,52.229-6,229,train,256,256,0,False
FAR52_0352,52.229-6,229,train,384,256,0,False
FAR52_0352,52.229-6,229,train,512,256,0,False
FAR52_0352,52.229-6,229,train,640,256,0,False
FAR52_0352,52.229-6,229,train,768,256,0,False
FAR52_0352,52.229-6,229,train,896,256,0,False
FAR52_0352,52.229-6,229,train,1024,256,0,False
FAR52_0352,52.229-6,229,train,1152,256,0,False
FAR52_0352,52.229-6,229,train,1280,256,0,False
FAR52_0352,52.229-6,229,train,1408,256,0,False
FAR52_0352,52.229-6,229,train,1536,256,0,False
FAR52_0352,52.229-6,229,train,1664,256,0,False
FAR52_0352,52.229-6,229,train,1792,256,0,False
FAR52_0352,52.229-6,229,train,1920,256,0,False
FAR52_0352,52.229-6,229,train,2048,256,0,False
FAR52_0352,52.229-6,229,train,2176,256,0,False
FAR52_0352,52.229-6,229,train,2304,256,0,False
FAR52_0352,52.229-6,229,train,2432,256,0,False
FAR52_0352,52.229-6,229,train,2560,256,0,False
FAR52_0352,52.229-6,229,train,2688,256,0,False
FAR52_0352,52.229-6,229,train,2816,256,0,False
FAR52_0352,52.229-6,229,train,2944,256,0,False
